"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"RT @faisalislam: Farron is here presenting the #LibDemManifesto on a EU/union flag platform https://t.co/4lVZD6qN8O"|FALSE|0|NA|2017-05-17 22:13:53|FALSE|NA|"864967233696657408"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Tituca"|159|TRUE|FALSE|NA|NA
"So the #LibDemManifesto maintained it's prominence on the news for about 5hrs... well done! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>"|FALSE|0|NA|2017-05-17 22:13:38|FALSE|NA|"864967170673041408"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"constantoffence"|0|FALSE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-17 22:13:32|FALSE|NA|"864967144186032128"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Gazza1822"|426|TRUE|FALSE|NA|NA
"RT @bexsterino: Let's #voteforchange #LibDemFightback - Newbury, let's get @JudithBuntingLD elected for our #brighterfuture #LibDemManifest…"|FALSE|0|NA|2017-05-17 22:13:30|FALSE|NA|"864967136258789376"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Greg42Spitfire"|9|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:13:28|FALSE|NA|"864967129099120640"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"PhilBow69"|148|TRUE|FALSE|NA|NA
"RT @Juvelad: On #IDAHOBiT17 what's #LibDemManifesto for #LGBT+ people? https://t.co/zQQOGunl4b via @libdemvoice @LizBarkerLords @brianpaddi…"|FALSE|0|NA|2017-05-17 22:12:40|FALSE|NA|"864966926128336896"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"richarddflowers"|4|TRUE|FALSE|NA|NA
"RT @SangaralingamR: A #vote for #LibDems is a #wasted #vote #LibDemManifesto sell-out to #juncker and the #EU #VoteConservative"|FALSE|0|NA|2017-05-17 22:12:09|FALSE|NA|"864966796427890689"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SangaralingamR"|1|TRUE|FALSE|NA|NA
"RT @easypoliticsUK: Farron: In June last year, we voted for a departure but we did not vote for a destination. I want you to have a choice…"|FALSE|0|NA|2017-05-17 22:11:59|FALSE|NA|"864966756552630272"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"|"julian47hill"|19|TRUE|FALSE|NA|NA
"@BBCBreaking @bbcPoV - poor reporting on #LibDemManifesto - the #referendum would be on accepting the deal and not just a re-run #GetItRight"|FALSE|2|"BBCBreaking"|2017-05-17 22:11:55|FALSE|NA|"864966737690845185"|"5402612"|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"RachelFawcett_"|0|FALSE|FALSE|NA|NA
"A #vote for #LibDems is a #wasted #vote #LibDemManifesto sell-out to #juncker and the #EU #VoteConservative"|FALSE|1|NA|2017-05-17 22:11:44|FALSE|NA|"864966691075305472"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SangaralingamR"|1|FALSE|FALSE|NA|NA
"In #LibDemManifesto launch speech Farron heavily criticised the bleak version of Britain Tories and UKIP want. #GE2017"|FALSE|1|NA|2017-05-17 22:11:38|FALSE|NA|"864966668832964609"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"j_ulia8"|0|FALSE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:11:20|FALSE|NA|"864966592861528064"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Clint_Wigan"|148|TRUE|FALSE|NA|NA
"RT @Smilster: #brighterfuture Impassioned speech from @timfarron, the #LibDemManifesto everyone needs to vote! @WillForster to protect our…"|FALSE|0|NA|2017-05-17 22:10:59|FALSE|NA|"864966505397661697"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"WillForster"|2|TRUE|FALSE|NA|NA
"RT @UKDemockery: Only Fools &amp; Folly #LibDemManifesto https://t.co/YFqXNPBsyk"|FALSE|0|NA|2017-05-17 22:10:55|FALSE|NA|"864966487504822273"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"oldtyke49"|60|TRUE|FALSE|NA|NA
"RT @NoR3Coalition: Great to see an explicit commitment from the Liberal Democrats to oppose Heathrow expansion in their manifesto. #LibDemM…"|FALSE|0|NA|2017-05-17 22:10:47|FALSE|NA|"864966453505687552"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"RAGEinElmbridge"|30|TRUE|FALSE|NA|NA
"RT @marcuschown: #LibDemManifesto Does it contains a HUGE APOLOGY for going back on its promises, betraying its voters and helping Tories d…"|FALSE|0|NA|2017-05-17 22:10:42|FALSE|NA|"864966432400039958"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"evolvingpeasant"|61|TRUE|FALSE|NA|NA
"Every time I see Vince Cable he seems nearer a Falling Down style meltdown #Newsnight #LibDemManifesto Whats wrong with the street!?"|FALSE|0|NA|2017-05-17 22:10:38|FALSE|NA|"864966415345999872"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CountachAndy"|0|FALSE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-17 22:10:33|FALSE|NA|"864966395095908352"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"tintodog"|1059|TRUE|FALSE|NA|NA
"RT @esbagshaw: Today @LibDems announce £7bn plan to invest in our schools. #BrighterFuture #ChangeBritainsFuture #LibDemManifesto  https://…"|FALSE|0|NA|2017-05-17 22:10:29|FALSE|NA|"864966376406044672"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CllrKeithHouse"|40|TRUE|FALSE|NA|NA
"RT @ZoeMarieRogers: Incredibly proud of the @LibDems manifesto common sense, fully costed policies that will improve the lives of so many.…"|FALSE|0|NA|2017-05-17 22:10:28|FALSE|NA|"864966375873425408"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"TammRehgallag"|18|TRUE|FALSE|NA|NA
"RT @PrueBray: Lib Dem education policy taken straight for #LibDemManifesto https://t.co/tzYpu9jLQA"|FALSE|0|NA|2017-05-17 22:10:10|FALSE|NA|"864966296936488960"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"HelenLPower"|5|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:10:01|FALSE|NA|"864966259292635136"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Jamie_Roberts9"|148|TRUE|FALSE|NA|NA
"RT @BritishGovWatch: The problem with #LibDemManifesto is, you cannot trust a Party that betrayed its values &amp; supported ruinous Tories for…"|FALSE|0|NA|2017-05-17 22:09:46|FALSE|NA|"864966198785708035"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"FireDragon1952"|89|TRUE|FALSE|NA|NA
"Do you want a second #EU referendum? The @LibDems want one. And it'll legalise cannabis: https://t.co/GHuXcXB35Q #LibDemManifesto @LibDems"|FALSE|1|NA|2017-05-17 22:09:41|FALSE|NA|"864966176371298304"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"PaulOnPolitics"|0|FALSE|FALSE|NA|NA
"Tories have become the users of UKIP's policies, says Tim Farron in #LibDemManifesto launch speech. #GE2017"|FALSE|2|NA|2017-05-17 22:09:40|FALSE|NA|"864966173137547265"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"j_ulia8"|0|FALSE|FALSE|NA|NA
"RT @faisalislam: Farron is here presenting the #LibDemManifesto on a EU/union flag platform https://t.co/4lVZD6qN8O"|FALSE|0|NA|2017-05-17 22:09:11|FALSE|NA|"864966051943112704"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"steviweavi"|159|TRUE|FALSE|NA|NA
"#LibDemManifesto: who is it for exactly?  https://t.co/l2LOS1H2Fn https://t.co/FnSAQDzx4o"|FALSE|2|NA|2017-05-17 22:09:06|FALSE|NA|"864966028832452609"|NA|"<a href=\"https://secure.echoboxapp.com\" rel=\"nofollow\">Echobox Social</a>"|"ConversationUK"|1|FALSE|FALSE|NA|NA
"RT @SLOTE3: Tiny Tim says sorry he missed the first #GreatReferendun2016. He was smoking pot at Glasto with his snowflake chums. #LibDemMan…"|FALSE|0|NA|2017-05-17 22:09:04|FALSE|NA|"864966020443889668"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"tweetsbyleigh"|8|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:08:57|FALSE|NA|"864965991750672384"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"bigredcol1"|148|TRUE|FALSE|NA|NA
"RT @philbc3: New Solids - No sign of the Liberal Democrat revival https://t.co/HYoA1zucCM #LibDemManifesto https://t.co/IF8FQFGOpi"|FALSE|0|NA|2017-05-17 22:08:45|FALSE|NA|"864965940005531648"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"mredinburgh"|4|TRUE|FALSE|NA|NA
"RT @BritishGovWatch: Who came out on top in #ITVwalesdebate tonight?   (4 is the limit, sorry UKIP voters)  #GE2017 #Tory #Labour #JeremyCo…"|FALSE|0|NA|2017-05-17 22:07:54|FALSE|NA|"864965728604127232"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"busa1298wing"|50|TRUE|FALSE|NA|NA
"RT @david_standing: #LibDemManifesto Poll Do you think its worth the paper its written on"|FALSE|0|NA|2017-05-17 22:07:24|FALSE|NA|"864965600954765314"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"lorac22allen"|9|TRUE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-17 22:07:21|FALSE|NA|"864965591513395200"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"valerimelnyczuk"|426|TRUE|FALSE|NA|NA
"RT @LibDemPress: I am here tonight because the Britain I love is not lost yet. That’s the country I want to lead - @timfarron #LibDemManife…"|FALSE|0|NA|2017-05-17 22:07:10|FALSE|NA|"864965541370494976"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"richarddflowers"|183|TRUE|FALSE|NA|NA
"RT @FayeBarker: On @itvlondon at 10:40,  #LibDemManifesto plans for London housing, new headache for #SouthernRail commuters and 70 years o…"|FALSE|0|NA|2017-05-17 22:06:58|FALSE|NA|"864965494540976128"|NA|"<a href=\"http://myrt.dpl.local.antlab.co.uk/\" rel=\"nofollow\">MyRetweetUK</a>"|"SouthernRailOK"|3|TRUE|FALSE|NA|NA
"RT @LibDemPress: Jeremy Corbyn has always been pro-Brexit so we shouldn’t be surprised. But we should be bitterly disappointed - @timfarron…"|FALSE|0|NA|2017-05-17 22:06:56|FALSE|NA|"864965483883352064"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"crr1298"|109|TRUE|FALSE|NA|NA
"RT @Steffar0: Please RT! #LibDemManifesto to change Britain. Let's get the #ToriesOut in #GeneralElection Enough of #TheresaMay strong &amp; st…"|FALSE|0|NA|2017-05-17 22:06:49|FALSE|NA|"864965454481281024"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"mel_fj"|2|TRUE|FALSE|NA|NA
"RT @LibDemPress: I am here tonight because the Britain I love is not lost yet. That’s the country I want to lead - @timfarron #LibDemManife…"|FALSE|0|NA|2017-05-17 22:06:48|FALSE|NA|"864965449557192705"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"crr1298"|183|TRUE|FALSE|NA|NA
"#LibDemManifesto like Farron's views on gay sex &amp; abortion is warped mildlessness @BBCNews #Newsnight  Let #brexit happen #VoteConservative"|FALSE|0|NA|2017-05-17 22:06:41|FALSE|NA|"864965422038351873"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"wilburbulldog"|0|FALSE|FALSE|NA|NA
"RT @A_Liberty_Rebel: #LibDemManifesto launch sees @timfarron saying @LibDems need to get lots of seats. Present prediction is for 6 (-3). #…"|FALSE|0|NA|2017-05-17 22:06:38|FALSE|NA|"864965408138424320"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"YorksJAT"|13|TRUE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-17 22:06:20|FALSE|NA|"864965335589543937"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"kathiedart"|426|TRUE|FALSE|NA|NA
"Looking forward to the #ConservativeManifesto tomorrow. Hope it will be less disappointing than #LabourManifesto and  #LibDemManifesto !"|FALSE|1|NA|2017-05-17 22:05:36|FALSE|NA|"864965148829724672"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"UkPolitics_HCT"|0|FALSE|FALSE|NA|NA
"RT @A_Liberty_Rebel: #LibDemManifesto launch sees @timfarron saying @LibDems need to get lots of seats. Present prediction is for 6 (-3). #…"|FALSE|0|NA|2017-05-17 22:05:28|FALSE|NA|"864965114952376320"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"lightdreamer365"|13|TRUE|FALSE|NA|NA
"Liberal Democrats: we would raise £1bn in tax by legalising cannabis #LibDemManifesto #WarOnDrugs  https://t.co/5U7gsILngc"|FALSE|4|NA|2017-05-17 22:04:56|FALSE|NA|"864964982479478793"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"LaurenRazavi"|1|FALSE|FALSE|NA|NA
"#LibDemManifesto #LibDemFightback  TRAITOR TO HIS OWN COUNTRY  BAD LOSER  COWARD  CHILD  Dim Tim stoops to new low   https://t.co/OoRiE3BCR5"|FALSE|5|NA|2017-05-17 22:04:43|FALSE|NA|"864964925831213057"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TheHappyKipper"|2|FALSE|FALSE|NA|NA
"RT @LibDemPress: Imagine a future where our children can grow up in a country where people are decent to each other - @timfarron #LibDemMan…"|FALSE|0|NA|2017-05-17 22:04:17|FALSE|NA|"864964818478010368"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ClarePierce20"|67|TRUE|FALSE|NA|NA
"New Solids - No sign of the Liberal Democrat revival https://t.co/HYoA1zucCM #LibDemManifesto https://t.co/IF8FQFGOpi"|FALSE|3|NA|2017-05-17 22:04:16|FALSE|NA|"864964814883483648"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"philbc3"|4|FALSE|FALSE|NA|NA
"RT @A_Liberty_Rebel: #LibDemManifesto launch sees @timfarron saying @LibDems need to get lots of seats. Present prediction is for 6 (-3). #…"|FALSE|0|NA|2017-05-17 22:03:45|FALSE|NA|"864964684134350850"|NA|"<a href=\"http://messaround5.co.uk\" rel=\"nofollow\">Labour London Politics</a>"|"LabLondon_zone"|13|TRUE|FALSE|NA|NA
"RT @A_Liberty_Rebel: #LibDemManifesto launch sees @timfarron saying @LibDems need to get lots of seats. Present prediction is for 6 (-3). #…"|FALSE|0|NA|2017-05-17 22:03:45|FALSE|NA|"864964682179915776"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TheSpeakingRog"|13|TRUE|FALSE|NA|NA
"RT @LibDemPress: I am here tonight because the Britain I love is not lost yet. That’s the country I want to lead - @timfarron #LibDemManife…"|FALSE|0|NA|2017-05-17 22:03:41|FALSE|NA|"864964665339719681"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"markiliff"|183|TRUE|FALSE|NA|NA
"RT @LibDemPress: I am here tonight because the Britain I love is not lost yet. That’s the country I want to lead - @timfarron #LibDemManife…"|FALSE|0|NA|2017-05-17 22:03:28|FALSE|NA|"864964611233251331"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"bozwaldcoblepot"|183|TRUE|FALSE|NA|NA
"RT @BritishGovWatch: The problem with #LibDemManifesto is, you cannot trust a Party that betrayed its values &amp; supported ruinous Tories for…"|FALSE|0|NA|2017-05-17 22:03:28|FALSE|NA|"864964610625085440"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"frederickJWill1"|89|TRUE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-17 22:03:16|FALSE|NA|"864964559949492225"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"bridgetphair51"|1059|TRUE|FALSE|NA|NA
"RT @LibDemPress: Jeremy Corbyn has always been pro-Brexit so we shouldn’t be surprised. But we should be bitterly disappointed - @timfarron…"|FALSE|0|NA|2017-05-17 22:03:01|FALSE|NA|"864964499018838016"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"bozwaldcoblepot"|109|TRUE|FALSE|NA|NA
"RT @FayeBarker: On @itvlondon at 10:40,  #LibDemManifesto plans for London housing, new headache for #SouthernRail commuters and 70 years o…"|FALSE|0|NA|2017-05-17 22:02:54|FALSE|NA|"864964468425535488"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Stingraytwo"|3|TRUE|FALSE|NA|NA
"RT @loaderrr: Vote Lib Dems for a brighter future for education! #BrighterFuture #GE2017 #LibDemManifesto #LibDems https://t.co/jgyTioSflr"|FALSE|0|NA|2017-05-17 22:02:52|FALSE|NA|"864964459491717123"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"loaderrr"|9|TRUE|FALSE|NA|NA
"RT @LibDemPress: Nigel Farage’s vision for Britain is now Theresa May’s. He has taken over the Conservative Party - @timfarron #LibDemManif…"|FALSE|0|NA|2017-05-17 22:02:49|FALSE|NA|"864964448766894080"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"bozwaldcoblepot"|90|TRUE|FALSE|NA|NA
"RT @LibDemPress: Jeremy Corbyn has always been pro-Brexit so we shouldn’t be surprised. But we should be bitterly disappointed - @timfarron…"|FALSE|0|NA|2017-05-17 22:02:41|FALSE|NA|"864964413102731264"|NA|"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for i<U+039F>S</a>"|"jodrell"|109|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:02:26|FALSE|NA|"864964353216446464"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"JonBeck9"|148|TRUE|FALSE|NA|NA
"#LibDemManifesto #LibDemFightback   TRAITORCRAT Dim Tim does a Macron, overtly shows his loyalties lie with Brussels https://t.co/HvX9h6FZZo"|FALSE|2|NA|2017-05-17 22:02:09|FALSE|NA|"864964279883231232"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TheHappyKipper"|1|FALSE|FALSE|NA|NA
"RT @Paul_D1963: #Libdems will give a 2nd EU ref on #Brexit. After 36 years as a @UKLabour voter the Libdems now have my vote. #LibDemManife…"|FALSE|0|NA|2017-05-17 22:02:08|FALSE|NA|"864964277609742336"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarolineVoaden"|81|TRUE|FALSE|NA|NA
"RT @GeorgeTaylorLD: A good day to be a Lib Dem with a fantastic launch of our manifesto #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:01:46|FALSE|NA|"864964184764805120"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"RicheyJames"|2|TRUE|FALSE|NA|NA
"RT @A_Liberty_Rebel: #LibDemManifesto launch sees @timfarron saying @LibDems need to get lots of seats. Present prediction is for 6 (-3). #…"|FALSE|0|NA|2017-05-17 22:01:46|FALSE|NA|"864964183212924929"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"EUEXIT"|13|TRUE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-17 22:01:43|FALSE|NA|"864964171921805314"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Andrew__Lawson"|1059|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:01:36|FALSE|NA|"864964140913348608"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"rizeupworld"|148|TRUE|FALSE|NA|NA
"RT @Steffar0: Please RT! #LibDemManifesto to change Britain. Let's get the #ToriesOut in #GeneralElection Enough of #TheresaMay strong &amp; st…"|FALSE|0|NA|2017-05-17 22:01:34|FALSE|NA|"864964134575755264"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"JoRichardsKent"|2|TRUE|FALSE|NA|NA
"RT @millerralice: You can take the mick as much as you like, but show me another party as dedicated to helping mental health. #LibDemManife…"|FALSE|0|NA|2017-05-17 22:01:26|FALSE|NA|"864964099553333249"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TheGreatRemain"|48|TRUE|FALSE|NA|NA
"Just read the @LibDems manifesto, the more educated we all are the better. There's hope for June #GE2017 #LibDemManifesto"|FALSE|3|NA|2017-05-17 22:01:20|FALSE|NA|"864964077268893696"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"sgbonney"|0|FALSE|FALSE|NA|NA
"RT @KatieMerrell5: Fantastic speech by @timfarron at manifesto launch. \"The Britain I love is generous and compassionate.\" #brighterfuture…"|FALSE|0|NA|2017-05-17 22:00:41|FALSE|NA|"864963913359781890"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"AlexGlassbrook"|6|TRUE|FALSE|NA|NA
"RT @PoliticaPolls: Now the Liberal Democrat manifesto is out, who will you vote for on 8th June? #LibDemManifesto"|FALSE|0|NA|2017-05-17 22:00:38|FALSE|NA|"864963898448859138"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"judyvw2"|148|TRUE|FALSE|NA|NA
"RT @LibDemPress: I am here tonight because the Britain I love is not lost yet. That’s the country I want to lead - @timfarron #LibDemManife…"|FALSE|0|NA|2017-05-17 22:00:28|FALSE|NA|"864963856925380610"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"|"julian47hill"|183|TRUE|FALSE|NA|NA
"The #Libdemmanifesto with pledges on schools, young people, rent to buy, proper funding NHS &amp; 2nd Ref on EU deal… https://t.co/5evbC6cZKv"|FALSE|0|NA|2017-05-17 22:00:26|TRUE|NA|"864963850789163009"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HelenRushby1"|0|FALSE|FALSE|NA|NA
"#LibDemManifesto 3 good reasons not to vote for you."|FALSE|2|NA|2017-05-17 22:00:23|FALSE|NA|"864963835865817089"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"jonnykingdom"|0|FALSE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-17 22:00:19|FALSE|NA|"864963818228678657"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"J_W_Johnston"|426|TRUE|FALSE|NA|NA
"Ex 16:6 And Moses and Aaron said unto all the children of Israel, At even, then ye shall know that the LORD hath…#LibDemManifesto 1/2"|FALSE|1|NA|2017-05-17 22:00:11|FALSE|NA|"864963784481308673"|NA|"<a href=\"http://192.168.0.104\" rel=\"nofollow\">godemodebible</a>"|"dotcottonbible"|0|FALSE|FALSE|NA|NA
"brought you out from the land of Egypt: #LibDemManifesto 2/2"|FALSE|1|NA|2017-05-17 22:00:10|FALSE|NA|"864963783160205312"|NA|"<a href=\"http://192.168.0.104\" rel=\"nofollow\">godemodebible</a>"|"dotcottonbible"|0|FALSE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 11:00 PM    For a #BrighterFuture… https://t.co/k0zBzRIcX7"|FALSE|0|NA|2017-05-17 22:00:06|TRUE|NA|"864963765489594369"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-17 21:59:53|FALSE|NA|"864963711278174208"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"theeorl"|1059|TRUE|FALSE|NA|NA
